tempo,osso
0.0,0.0
1.0027855153203342,3.001420978046119e-05
2.0055710306406684,9.694858170051449e-05
3.0083565459610027,0.00020858277606418225
4.011142061281337,0.00040498159762618525
5.013927576601671,0.0007951659939684632
6.016713091922005,0.0016507153519673247
7.0194986072423395,0.003512128625572229
8.022284122562674,0.0070765681158172665
9.025069637883007,0.012847778025680942
10.027855153203342,0.02100093304364887
11.030640668523677,0.03149058374959956
12.03342618384401,0.04415668323477622
13.036211699164344,0.05877846478927261
14.038997214484679,0.07510262798760246
15.041782729805014,0.09286199298353107
16.044568245125348,0.11178969988483632
17.04735376044568,0.13163006374446753
18.050139275766014,0.1521462967875756
19.05292479108635,0.1731253292349716
20.055710306406684,0.19438014059236547
21.058495821727018,0.21575013216630937
22.061281337047355,0.23710009291300554
23.064066852367688,0.25831825923821905
24.06685236768802,0.2793138775881617
25.069637883008355,0.3000145771903742
26.072423398328688,0.32036376568351654
27.075208913649025,0.34031818203475367
28.077994428969358,0.3598456813820151
29.08077994428969,0.37892328389386487
30.08356545961003,0.39753549066758803
31.08635097493036,0.4156728546954292
32.089136490250695,0.4333307823376488
33.09192200557103,0.45050853891518144
34.09470752089136,0.4672084303846234
35.097493036211695,0.48343513470738675
36.10027855153203,0.4991951586272096
37.10306406685237,0.5144963985435221
38.1058495821727,0.5293477872528035
39.108635097493035,0.5437590108097475
40.11142061281337,0.5577402828520517
41.1142061281337,0.5713021648950484
42.116991643454035,0.5844554244193059
43.11977715877437,0.5972109230405754
44.12256267409471,0.6095795289641754
45.12534818941504,0.6215720488912001
46.128133704735376,0.6331991755107851
47.13091922005571,0.6444714474301356
48.13370473537604,0.6553992190141014
49.136490250696376,0.6659926381124254
50.13927576601671,0.6762616300554845
51.14206128133704,0.6862158865987934
52.144846796657376,0.6958648587916965
53.147632311977716,0.7052177529135515
54.15041782729805,0.7142835288430205
55.15320334261838,0.7230709002959311
56.155988857938716,0.7315883365254618
57.15877437325905,0.739844065140763
58.16155988857938,0.7478460757831461
59.164345403899716,0.7556021244317666
60.16713091922006,0.7631197381831163
61.16991643454039,0.7704062203391852
62.17270194986072,0.7774686558478591
63.17548746518106,0.7843139166068772
64.17827298050139,0.7909486671659463
65.18105849582173,0.797379370276528
66.18384401114206,0.8036122924436663
67.1866295264624,0.8096535094485456
68.18941504178272,0.8155089118115562
69.19220055710306,0.8211842103480712
70.19498607242339,0.8266849410182041
71.19777158774373,0.8320164704540838
72.20055710306406,0.8371840008773007
73.2033426183844,0.8421925750266848
74.20612813370474,0.8470470809549885
75.20891364902506,0.8517522566747873
76.2116991643454,0.8563126947647797
77.21448467966573,0.8607328468948799
78.21727019498607,0.8650170276609994
79.2200557103064,0.8691694193302794
80.22284122562674,0.8731940755074744
81.22562674094708,0.8770949252629381
82.2284122562674,0.8808757768468578
83.23119777158774,0.8845403214393868
84.23398328690807,0.8880921368070277
85.23676880222841,0.8915346904608816
86.23955431754874,0.8948713433336074
87.24233983286908,0.8981053532133906
88.24512534818942,0.9012398776382574
89.24791086350974,0.9042779769081482
90.25069637883009,0.9072226171761208
91.25348189415041,0.9100766733836811
92.25626740947075,0.9128429430976329
93.25905292479108,0.9155240975729397
94.26183844011142,0.9181227762846544
95.26462395543174,0.9206415175360109
96.26740947075209,0.9230827768555832
97.27019498607243,0.9254489372537577
98.27298050139275,0.9277423086711926
99.27576601671309,0.9299651337988626
100.27855153203342,0.9321195693133785
101.28133704735376,0.934207735470946
102.28412256267409,0.9362316651085857
103.28690807799443,0.9381933344418605
104.28969359331475,0.9400946578991652
105.29247910863509,0.9419374918029635
106.29526462395543,0.9437236383972107
107.29805013927576,0.9454548283996147
108.3008356545961,0.9471327696329506
109.30362116991643,0.9487590934421876
110.30640668523677,0.9503353964107346
111.30919220055709,0.9518631974137899
112.31197771587743,0.953344002232745
113.31476323119777,0.9547792547255504
114.3175487465181,0.9561703590403016
115.32033426183844,0.9575186503070894
116.32311977715877,0.9588254772887724
117.3259052924791,0.9600921055873524
118.32869080779943,0.9613197718656772
119.33147632311977,0.9625096722252882
120.33426183844011,0.9636629840545373
121.33704735376044,0.9647807647501544
122.33983286908078,0.9658641978509278
123.3426183844011,0.966914298159328
124.34540389972145,0.9679321128694747
125.34818941504177,0.9689186278753334
126.35097493036211,0.9698747349108231
127.35376044568244,0.9708014337835458
128.35654596100278,0.971699657046252
129.35933147632312,0.9725702429964413
130.36211699164346,0.9734140461910498
131.36490250696377,0.974231891745661
132.3676880222841,0.9750245814252467
133.37047353760445,0.9757928878005222
134.3732590529248,0.9765375672348546
135.3760445682451,0.977259330484774
136.37883008356545,0.9779588883446335
137.3816155988858,0.9786369248236799
138.38440111420613,0.9792941024368442
139.38718662952647,0.9799310630759831
140.38997214484678,0.9805484276183479
141.39275766016712,0.9811468058564271
142.39554317548746,0.9817267791082036
143.3983286908078,0.9822889136976563
144.4011142061281,0.9828337539494651
145.40389972144845,0.9833618337524507
146.4066852367688,0.9838736661814431
147.40947075208913,0.9843697527317017
148.41225626740948,0.9848505781678912
149.4150417827298,0.9853166122669783
150.41782729805013,0.9857683103362607
151.42061281337047,0.9862061138153023
152.4233983286908,0.9866304490788674
153.42618384401115,0.9870417320298339
154.42896935933146,0.9874403617894087
155.4317548746518,0.9878267300629242
156.43454038997214,0.9882012116557357
157.43732590529248,0.9885641736940789
158.4401114206128,0.9889159698733034
159.44289693593313,0.9892569443191458
160.44568245125348,0.9895874307315369
161.44846796657382,0.9899077497463104
162.45125348189416,0.9902182132673424
163.45403899721447,0.9905191252843375
164.4568245125348,0.9908107793428581
165.45961002785515,0.9910934615090299
166.4623955431755,0.9913674446657468
167.4651810584958,0.991632998584465
168.46796657381614,0.9918903846821373
169.47075208913648,0.9921398532474978
170.47353760445682,0.9923816465511139
171.47632311977716,0.9926160029156817
172.47910863509748,0.992843151619203
173.48189415041782,0.9930633126988864
174.48467966573816,0.9932767018234875
175.4874651810585,0.9934835270173681
176.49025069637884,0.9936839903241191
177.49303621169915,0.9938782870436539
178.4958217270195,0.9940666065243815
179.49860724233983,0.994249132623277
180.50139275766017,0.9944260435308762
181.50417827298048,0.9945975118253196
182.50696378830082,0.9947637050833221
183.50974930362116,0.9949247859644205
184.5125348189415,0.9950809102584875
185.51532033426184,0.9952322305285551
186.51810584958216,0.9953788954806154
187.5208913649025,0.9955210490258939
188.52367688022284,0.9956588310211316
189.52646239554318,0.9957923724507676
190.5292479108635,0.9959218050308039
191.53203342618383,0.9960472561915911
192.53481894150417,0.9961688490916111
193.5376044568245,0.9962867033773108
194.54038997214485,0.9964009302787082
195.54317548746516,0.9965116434128536
196.5459610027855,0.9966189511954681
197.54874651810584,0.9967229587184994
198.55153203342618,0.9968237678023286
199.5543175487465,0.9969214747651515
200.55710306406684,0.9970161761914085
201.55988857938718,0.9971079646215417
202.56267409470752,0.9971969298403105
203.56545961002786,0.9972831586876956
204.56824512534817,0.9973667341334286
205.5710306406685,0.9974477385489801
206.57381615598885,0.997526251165596
207.5766016713092,0.9976023489019556
208.5793871866295,0.9976761057410612
209.58217270194984,0.9977475923547887
210.58495821727018,0.9978168796513985
211.58774373259052,0.9978840355319791
212.59052924791087,0.9979491259618692
213.59331476323118,0.9980122150642544
214.59610027855152,0.9980733617263758
215.59888579387186,0.998132627023001
216.6016713091922,0.9981900692535106
217.60445682451254,0.9982457448373993
218.60724233983285,0.9982997086030698
219.6100278551532,0.9983520123331581
220.61281337047353,0.9984027060725209
221.61559888579387,0.9984518404461699
222.61838440111418,0.9984994635980166
223.62116991643452,0.9985456222751096
224.62395543175487,0.9985903617357601
225.6267409470752,0.9986337239185626
226.62952646239555,0.9986757522370046
227.63231197771586,0.9987164878111098
228.6350974930362,0.9987559705559638
229.63788300835654,0.9987942392353134
230.64066852367688,0.9988313304258474
231.6434540389972,0.9988672802365792
232.64623955431753,0.9989021241831502
233.64902506963787,0.998935896395179
234.6518105849582,0.9989686300203537
235.65459610027855,0.999000356935021
236.65738161559887,0.9990311071674383
237.6601671309192,0.9990609114284794
238.66295264623955,0.9990897989140334
239.6657381615599,0.9991177979810711
240.66852367688023,0.9991449361871851
241.67130919220054,0.9991712387743262
242.67409470752088,0.9991967319025975
243.67688022284122,0.999221440744644
244.67966573816156,0.9992453895575899
245.68245125348187,0.9992686019185018
246.6852367688022,0.9992911007586686
247.68802228412255,0.9993129067163236
248.6908077994429,0.9993340415300239
249.69359331476323,0.9993545261871379
250.69637883008355,0.9993743808195504
251.6991643454039,0.9993936249966333
252.70194986072423,0.9994122777536002
253.70473537604457,0.9994303561446606
254.70752089136488,0.9994478781307944
255.71030640668522,0.9994648611565943
256.71309192200556,0.999481321894498
257.7158774373259,0.9994972765440231
258.71866295264624,0.9995127408546978
259.7214484679666,0.9995277291060359
260.7242339832869,0.9995422560858678
261.7270194986072,0.9995563362405415
262.72980501392755,0.9995699833740238
263.7325905292479,0.9995832108955662
264.7353760445682,0.9995960318386297
265.73816155988857,0.9996084581438682
266.7409470752089,0.999620502007722
267.74373259052925,0.9996321754017048
268.7465181058496,0.9996434897697611
269.74930362116993,0.9996544562309139
270.7520891364902,0.99966508559523
271.75487465181055,0.9996753877714171
272.7576601671309,0.9996853728373905
273.76044568245123,0.9996950507465294
274.7632311977716,0.9997044309950802
275.7660167130919,0.999713522812347
276.76880222841226,0.9997223351740976
277.7715877437326,0.9997308760856912
278.77437325905294,0.9997391539123747
279.7771587743732,0.999747177027011
280.77994428969356,0.9997549533213693
281.7827298050139,0.999762490472811
282.78551532033424,0.9997697959560652
283.7883008356546,0.999776877055003
284.7910863509749,0.9997837401923235
285.79387186629526,0.9997903915691572
286.7966573816156,0.9997968382958596
287.79944289693594,0.9998030867251262
288.8022284122562,0.9998091430379794
289.80501392757657,0.9998150132531944
290.8077994428969,0.9998207032367248
291.81058495821725,0.9998262183886651
292.8133704735376,0.9998315631925699
293.81615598885793,0.9998367435882102
294.81894150417827,0.9998417646692398
295.8217270194986,0.9998466313875484
296.82451253481895,0.999851348560525
297.8272980501393,0.999855920878322
298.8300835654596,0.9998603528759435
299.8328690807799,0.9998646479780974
300.83565459610026,0.999868810973784
301.8384401114206,0.9998728459434175
302.84122562674094,0.9998767568515763
303.8440111420613,0.999880547552753
304.8467966573816,0.9998842217971061
305.84958217270196,0.9998877832362099
306.8523676880223,0.9998912348509499
307.8551532033426,0.9998945801972499
308.8579387186629,0.9998978226418715
309.86072423398326,0.9999009653692114
310.8635097493036,0.9999040114761935
311.86629526462394,0.9999069639769981
312.8690807799443,0.9999098258077898
313.8718662952646,0.9999125994858932
314.87465181058496,0.9999152876634688
315.8774373259053,0.9999178931392099
316.8802228412256,0.9999204184763502
317.88300835654593,0.9999228661688778
318.88579387186627,0.9999252386453922
319.8885793871866,0.9999275382729582
320.89136490250695,0.9999297670651119
321.8941504178273,0.9999319268792993
322.89693593314763,0.9999340201859896
323.899721448468,0.9999360490512232
324.9025069637883,0.9999380154879547
325.9052924791086,0.9999399214593718
326.90807799442894,0.9999417688822152
327.9108635097493,0.9999435596300973
328.9136490250696,0.9999452955368218
329.91643454038996,0.9999469778318264
330.9192200557103,0.999948607885683
331.92200557103064,0.9999501877437789
332.924791086351,0.9999517189736162
333.9275766016713,0.9999532031033366
334.9303621169916,0.9999546416242447
335.93314763231194,0.9999560359933323
336.9359331476323,0.9999573876358016
337.9387186629526,0.9999586979475887
338.94150417827296,0.9999599677066359
339.9442896935933,0.9999611981011748
340.94707520891365,0.9999623906435114
341.949860724234,0.9999635465183571
342.9526462395543,0.9999646668801201
343.9554317548746,0.9999657528547606
344.95821727019495,0.9999668055416441
345.9610027855153,0.9999678260153965
346.96378830083563,0.9999688153277579
347.966573816156,0.9999697739772332
348.9693593314763,0.9999707029952436
349.97214484679665,0.9999716034602196
350.974930362117,0.9999724762603239
351.97771587743733,0.9999733222598143
352.9805013927577,0.9999741423003954
353.98328690807796,0.9999749372025721
354.9860724233983,0.9999757077670018
355.98885793871864,0.9999764547758468
356.991643454039,0.9999771786277953
357.9944289693593,0.9999778801682948
358.99721448467966,0.9999785601459892
360.0,0.9999792192288702
